Scan_Id;alpha_means_base;alpha_means;beta_means_base;beta_means;alpha_stds;beta_stds;ssims;pccs
CF_PACS04rescan_06P0958;0.5990965040467626;0.5578190819055282;0.43186794109120596;0.46983262485406413;0.02790563088180771;0.026506714036665404;0.8875805605515588;0.8906485420216459
CF_PACS04rescan_06P0959;0.6414613259325925;0.5868461864511877;0.45090001093989174;0.485340600462753;0.030361161479888314;0.024478102873847548;0.8317218215849821;0.7881907412197403
CF_PACS04rescan_06P0964;0.5962480418191208;0.5596149889704052;0.4507222906710474;0.4863889900064715;0.032971055894105;0.022052492956771457;0.8607364899131322;0.8498897818349264
CF_PACS04rescan_06P0965;0.6008796211378026;0.5665851007592495;0.43250306306881886;0.47390475968434675;0.02428212625279257;0.028623075132389493;0.8818579637728352;0.863911896969597
CF_PACS04rescan_06P0972;0.6231758608455547;0.5804798951623036;0.44462054514745525;0.478368614152161;0.03014385769938865;0.029577651219061245;0.8630239921703673;0.8564477217824835
CF_PACS04rescan_06P0973;0.6139391826689649;0.5716348770190004;0.4364571827256101;0.4792345019461708;0.02778029934197882;0.024787439052561783;0.8656516915703697;0.8282468885544119
CF_PACS04rescan_06P0974;0.5863538733882439;0.5549562322939984;0.4395318638809224;0.472261143851427;0.02778048267161706;0.0256861804292576;0.8989007341797239;0.8953506990591774
CF_PACS04rescan_06P0975;0.6375971023106439;0.5949993613405071;0.46910745380797464;0.49152290311144475;0.02876874270103437;0.023299825704610862;0.8334567640557224;0.7623673152318986
CF_PACS04rescan_06P0976;0.6393654451438849;0.595613290617506;0.44896699827637887;0.48473288556654676;0.02730217291010941;0.025412006332434053;0.8324194394484412;0.7634281793315347
CF_PACS04rescan_06P1025;0.5808966925910285;0.5583469211398899;0.45106666725319067;0.4887759463565128;0.02771204966563243;0.01886089809902676;0.8800050661012575;0.8186220277895082
CF_PACS04rescan_06P1026;0.5980114881502614;0.5681783940496302;0.4333949324337785;0.4768595901600153;0.022879666064932504;0.023842864721751282;0.8654950448449255;0.8165748418175444
CF_PACS04rescan_06P1028;0.6075415954975762;0.5665753337629093;0.43137542180035476;0.475048841846547;0.03068109179742386;0.028586326128514913;0.8986784503653225;0.9006719853212379
CF_PACS04rescan_06P1031;0.5864253960044291;0.5580570678973605;0.43857721666098837;0.4736759600039449;0.028716163268613946;0.027326871428423334;0.8995702620678525;0.8857489117863291
CF_PACS04rescan_06P1032;0.6154515857447388;0.5738646119505495;0.4260724672953815;0.4768903662301731;0.02645931603773585;0.02429700832062432;0.8675195676964544;0.8336526110239996
CF_PACS04rescan_06P1046;0.5856478826651517;0.5617677680068783;0.45229141855434574;0.48709387114463837;0.03084828708507012;0.01892943867166613;0.8813688280794284;0.8524354819353976
CF_PACS04rescan_06P105;0.5319531664883481;0.5598675032995439;0.47036819810735037;0.4631534658877921;0.022046658421670976;0.02998274641455255;0.9434413144875359;0.9441962803987567
CF_PACS04rescan_06P1050;0.5900383053785905;0.5685308443815137;0.4172303394187691;0.4421773347141904;0.03024521417040842;0.039175075265315204;0.9290590271709773;0.923032961342622
CF_PACS04rescan_06P1053;0.5886477808625123;0.5675724282707482;0.4203584866404819;0.44344929800884175;0.0304202891007534;0.03450792669258908;0.9149190046190292;0.916959369385832
CF_PACS04rescan_06P1054;0.5825927089804317;0.5650790410486877;0.4468261036263395;0.48113512233799893;0.02721673402935845;0.02448739663361207;0.8903295591318527;0.8566110050813402
CF_PACS04rescan_06P1056;0.5930943675850561;0.5641233676007491;0.44638199450221794;0.49231214494580683;0.02678644150286005;0.016005201566406904;0.8436784824081436;0.7187180418532391
CF_PACS04rescan_06P1057;0.6233342045058992;0.5771029943527407;0.4421280446193024;0.4864677821683094;0.0316515568500213;0.023030844214164178;0.8518759503700718;0.8235133435393156
CF_PACS04rescan_06P1070;0.5843354155767064;0.5564014101570884;0.4392454299222607;0.47554312511738034;0.02736814801440676;0.027233347306309864;0.9019523075297811;0.8980566427210774
CF_PACS04rescan_06P1072;0.5965644829824055;0.5732219422073298;0.4510055819264674;0.4896182139187338;0.029908676741616267;0.021468779522918095;0.8680532943421907;0.8160473273678612
CF_PACS04rescan_06P1073;0.5593373598988413;0.5453520004992313;0.46031514557395187;0.48885438444554863;0.02518141948299684;0.01557654335950684;0.9016745194020476;0.8542348080186379
CF_PACS04rescan_06P108;0.5385884954704493;0.5542791770898333;0.4954980451339365;0.4983338893129346;0.03141662249443556;0.014240849100984467;0.9212923531099572;0.8504154873863434
CF_PACS04rescan_06P1080;0.599443398952001;0.5588389418890894;0.4499462865889374;0.4900946496347043;0.04289008298060331;0.016755553364391385;0.9029403114512095;0.8796439900345111
CF_PACS04rescan_06P1086;0.5917008886923955;0.5612840201230889;0.44439166121340845;0.48473180866649157;0.024363915580449334;0.0204180619412769;0.871176751797877;0.808621700307043
CF_PACS04rescan_06P109;0.5489257542681664;0.5647476766842421;0.46850059791743415;0.4786042603236093;0.02620066180591931;0.026829296371339104;0.9359041144778044;0.8846580574230982
CF_PACS04rescan_06P1097;0.6211164743645761;0.5670635010423949;0.41936893171689305;0.4679704470126336;0.02910406534981087;0.02805025951614464;0.8933922034168081;0.8968227047026366
CF_PACS04rescan_06P1099;0.610163435042825;0.5644054418198013;0.44142236149870123;0.48802716823750353;0.03590216311267573;0.020353778430967643;0.8703276653766499;0.8634141870041772
CF_PACS04rescan_06P1103;0.6311926973938757;0.5741904657445279;0.4080189102918417;0.4548953784822021;0.026496507002404378;0.03511094121365797;0.8865740037032943;0.8957071841145258
CF_PACS04rescan_06P1104;0.6041085557227956;0.5617465486827854;0.4423599994956252;0.4796739864057722;0.030577031925264928;0.025305853949652776;0.878259273195931;0.8806441031950816
CF_PACS04rescan_06P1106;0.6177114988061645;0.5713159478217025;0.45481142684818393;0.4914488425674698;0.036922423093141775;0.020935259527084013;0.8681822922319297;0.8665978600273135
CF_PACS04rescan_06P1109;0.617838475571066;0.5691858343908629;0.4301106109877327;0.4742487574027073;0.03022913898913388;0.02975672274878384;0.8829715921108291;0.8886311601099831
CF_PACS04rescan_06P1112;0.6061200495662336;0.5652018074426927;0.42976435407093433;0.4724578736531453;0.02931119487345178;0.030256283955056976;0.8900342036721597;0.8781601981328897
CF_PACS04rescan_06P1114;0.6135335827681001;0.563654760063199;0.44590318303875076;0.4879474017178998;0.038132657162944235;0.022296619530600532;0.8577139876341445;0.8365603980879686
CF_PACS04rescan_06P1115;0.5989198539648556;0.5664057473004118;0.45792591816708783;0.4945879362335626;0.03429825605286864;0.01633082735303623;0.8431151361200805;0.8094606782898124
CF_PACS04rescan_06P1117;0.5945004373409669;0.563470653979361;0.4388849130619169;0.47985056412567145;0.028890455406130725;0.026640301273810785;0.8766819404686175;0.8529043416030534
CF_PACS04rescan_06P1127;0.6426756810212111;0.5792606757024034;0.45101342998952276;0.48785678107894287;0.03713629060602335;0.02100253945297466;0.8211522502031303;0.8149201076323555
CF_PACS04rescan_06P1130;0.6003918823766095;0.5604847047120887;0.44421068881884834;0.48255267709451;0.02832071634491796;0.021589097444591605;0.8671893162106581;0.8674889909692418
CF_PACS04rescan_06P1131;0.6039263720613014;0.5632926195914908;0.4569301303734053;0.4889818393695338;0.03297277029852112;0.018938027998422206;0.8645395840437695;0.8514969936010591
CF_PACS04rescan_06P1132;0.5987964689682621;0.563623046875;0.4500086261683443;0.4899857006214051;0.029768069415378493;0.018408816234930285;0.8668867476376335;0.829585831578677
CF_PACS04rescan_06P1135;0.6107680746822034;0.5673190545550848;0.44715687897245765;0.4817446371822034;0.03591877151747881;0.027830934686175847;0.8759103548728814;0.8898086599576271
CF_PACS04rescan_06P1137;0.6405344442496077;0.5799568267333206;0.42067529884326404;0.4636036470469352;0.028149162131758523;0.030663282907866816;0.8538699533976889;0.8622103702030529
CF_PACS04rescan_06P1138;0.5986224683957968;0.5593090744543584;0.45475887431900214;0.48413507607989814;0.030361154432995505;0.021016907553620675;0.8829548137903117;0.8749216615293145
CF_PACS04rescan_06P1139;0.5993951240194187;0.5584060731738684;0.4531793037069187;0.4883421344521605;0.03308648317439075;0.020193851926199203;0.88305764531893;0.8814665115419239
CF_PACS04rescan_06P1140;0.6288443003361809;0.5746200806598307;0.42415353179402016;0.46951323880632206;0.028569565156519483;0.02934183061309219;0.8643393944701951;0.8602503482234289
CF_PACS04rescan_06P1158;0.5828276381288103;0.5531390448968769;0.45547718947199545;0.48661915448188886;0.031175401717474332;0.021621760134051125;0.8665220211727691;0.8676642048290492
CF_PACS04rescan_06P1159;0.6061093381443958;0.5634873305530295;0.43791268285708196;0.4686443176651131;0.028687454887963405;0.025904495986846545;0.8798301933542685;0.8727072372861487
CF_PACS04rescan_06P116;0.5695622087794584;0.5653646829148256;0.4510929566674456;0.46808025914202356;0.024686009873615595;0.02859298771750811;0.92650636923224;0.9015927395797927
CF_PACS04rescan_06P1168;0.6109655166346303;0.5645569169991651;0.43731334884183753;0.4833241486704916;0.029937222715711403;0.02208362495206683;0.8576790607282929;0.8401879283647872
CF_PACS04rescan_06P1169;0.582420071834463;0.5613803255010518;0.4535587868484866;0.48801670963830784;0.02947672614012559;0.02015937822116122;0.8704782200428012;0.8331124075135854
CF_PACS04rescan_06P1172;0.5970940745548962;0.5710630331973294;0.44243780652406856;0.47598496615356084;0.030383328954418067;0.028295671039786308;0.8709313437603033;0.8448764759520278
CF_PACS04rescan_06P1175;0.5616855440583797;0.557641179069453;0.45941989491591984;0.48741443509863;0.025751469898577527;0.022107728283052637;0.8956134357617429;0.8434504323109806
CF_PACS04rescan_06P118;0.5650446491978313;0.5554778874833267;0.46281550851879755;0.4783787557275714;0.031664407061277294;0.024966799733478814;0.9069173161001878;0.8824273169647268
CF_PACS04rescan_06P1183;0.6015369783962031;0.5677027153702334;0.434439467464182;0.4762073377232632;0.02422510164232858;0.029439136539403218;0.8838793244404722;0.8582840985748137
CF_PACS04rescan_06P1185;0.636760021391369;0.5752073257688493;0.4172608196924603;0.46930915953621033;0.029698190840463788;0.03161550128270709;0.8795359002976191;0.8809347098214285
CF_PACS04rescan_06P1187;0.6413811787053902;0.5800805368609533;0.4077833104528124;0.46706323489403245;0.022434550233757563;0.029456112466643963;0.8775061647165967;0.8694467504515003
CF_PACS04rescan_06P1189;0.5829154570967564;0.5588921488857017;0.4522554456503751;0.4823641690340909;0.031826076524402856;0.022130041299198752;0.8945090123014122;0.8815941671723301
CF_PACS04rescan_06P1190;0.5939264112903225;0.5647035918495505;0.4390358523929138;0.4719353186144897;0.027658263417793164;0.02704854286391542;0.8859702414397145;0.864867867117266
CF_PACS04rescan_06P1192;0.5722752282083223;0.5592962665819694;0.45015048678598535;0.4775181803557286;0.027435312804853527;0.02727629592073757;0.9186097802682814;0.8933603030953009
CF_PACS04rescan_06P1193;0.6159614088757845;0.5756759154391915;0.41897352122983733;0.45982302449255924;0.023748432454723672;0.02847683840840019;0.8778401181919417;0.8397732940836539
CF_PACS04rescan_06P1194;0.5997254786558316;0.5706953900074608;0.44170442529793114;0.47613317640698094;0.02745386484573495;0.02605091777419367;0.8706293353766736;0.8330145865260525
CF_PACS04rescan_06P1199;0.5900199600431075;0.5579505143308914;0.44804913858593237;0.47876682782907753;0.03076686875305492;0.025167279920557336;0.8780029319878923;0.8747550542377274
CF_PACS04rescan_06P1200;0.5838239752793022;0.5585365190734026;0.4343778519759408;0.4644847168542973;0.025370622886858096;0.030853681216656763;0.9217589111806644;0.9090117271719423
CF_PACS04rescan_06P1204;0.5806861481448058;0.5650044497824682;0.45611261036885403;0.4909036976831446;0.03008379901068779;0.019313254212525055;0.8705035378590699;0.8148526109744282
CF_PACS04rescan_06P1205;0.5890122022385248;0.5689517637865027;0.44186511863367;0.476203662103409;0.02813855187788916;0.026345764416199142;0.8764982735052743;0.8463749019977193
CF_PACS04rescan_06P1207;0.6092086223597489;0.5635142138434632;0.4294528930290624;0.4730380794352843;0.027300576715776553;0.02430783035473277;0.8695116906323106;0.8647548805279377
CF_PACS04rescan_06P1211;0.581442285091319;0.5574280759121509;0.4527967331257272;0.4869830354731134;0.03060144566475077;0.020723446886590186;0.8830891872974153;0.8680537609343834
CF_PACS04rescan_06P1214;0.5653335671146031;0.563908305378536;0.46198699029910806;0.49227052945891386;0.024848538560406277;0.015032091195104694;0.8704134341355289;0.7360733673243878
CF_PACS04rescan_06P1217;0.6320497018755789;0.5810993699830195;0.4044175056441031;0.44868319335636;0.02483269696472677;0.03491279905907495;0.8777505354661933;0.8649048341502007
CF_PACS04rescan_06P1219;0.5874560816095654;0.560464585581562;0.4431466906830383;0.480087165146184;0.02706003880957428;0.023883414420705164;0.8903346667785114;0.863737649856718
CF_PACS04rescan_06P1225;0.6141115607564882;0.5678579317052721;0.437878577137663;0.4890820532887726;0.028439576312555833;0.01982675129575739;0.8249695375188064;0.7442708986334002
CF_PACS04rescan_06P1227;0.5603384926766998;0.5578026495173788;0.45813781087633254;0.48318607474189285;0.024292705713244926;0.021324794010311687;0.9052627646857924;0.8445789802248499
CF_PACS04rescan_06P1228;0.5887219829619528;0.5754793558949156;0.4504234719148827;0.4847856199396185;0.02797236729832986;0.02164260824472305;0.859791918613627;0.7881376000283038
CF_PACS04rescan_06P123;0.5687405203319295;0.5642989824633975;0.45973628503559966;0.4735426838376621;0.028748719477688568;0.025190114433042726;0.9116965654875318;0.8840268376454071
CF_PACS04rescan_06P124;0.5506507020296707;0.5576996158068757;0.465345603462769;0.4769310592089175;0.026573293093248185;0.022565169407484157;0.9228895328547848;0.8809662014488914
CF_PACS04rescan_06P125;0.58547834528886;0.570709637298834;0.4393917663462465;0.4612289536053291;0.02421343817099264;0.029088963154504856;0.913496626403344;0.8958788817818252
CF_PACS04rescan_06P1258;0.5926011448900979;0.5625241038502263;0.448685470142033;0.4819199372786439;0.02810415115011022;0.023109775886964636;0.8896830956988462;0.8428103777201694
CF_PACS04rescan_06P1279;0.5960605004557527;0.5617206753437838;0.451195524199901;0.47712572899318056;0.031044314051000686;0.027144154928809755;0.8995168354170417;0.8879126389764134
CF_PACS04rescan_06P1287;0.5976335688772182;0.5665205220837682;0.4424659426376566;0.47096841768332465;0.02667490057258367;0.024464953269241748;0.8886835978275052;0.8556042251109082
CF_PACS04rescan_06P1298;0.5872839423605893;0.5598414983294869;0.44421407684024794;0.47585675643717795;0.027124256676182106;0.025980076804187686;0.8995885984126771;0.8815294251824818
CF_PACS04rescan_06P1302;0.592899400011749;0.5632177533145651;0.44008727987627433;0.47458176774546307;0.02436031970118642;0.024811715523269738;0.8879939086110911;0.8655643205254501
CF_PACS04rescan_06P1306;0.6000355588210157;0.5644399528180942;0.4461974642396507;0.4765432880388333;0.02751872718541673;0.024003442871457958;0.8857748447989184;0.8605793137742417
CF_PACS04rescan_06P1309;0.6260747978436658;0.5763717676044474;0.44123454872809975;0.4787846403301887;0.02942477573281671;0.025554135057804076;0.8396849204009434;0.8116254106300539
CF_PACS04rescan_06P1332;0.654636063354079;0.588287991030881;0.45616318100538766;0.48335924921042855;0.03242047297040139;0.0219831462737581;0.8161129022685988;0.7970952123844026
CF_PACS04rescan_06P1334;0.6107343688069758;0.5604414000569758;0.4541839103683611;0.4768261228468919;0.028708259500873218;0.021616720652419614;0.8577806188276192;0.8789074111920333
CF_PACS04rescan_06P1336;0.6459441011129619;0.5792975256473349;0.4477342685304361;0.48560782882533315;0.031165046160470927;0.020274224561463695;0.8178962915467898;0.7921121432086614
CF_PACS04rescan_06P1343;0.6586239626809703;0.5786435321426242;0.4343478569885548;0.47819709902218926;0.02824893034435833;0.02550287173315834;0.8519325798674514;0.8235785774259815
CF_PACS04rescan_06P1349;0.630969526344988;0.5680916783372122;0.4231232057240925;0.4653977485431551;0.031653714281505964;0.02866565423274338;0.8846910631810637;0.8920763479198239
CF_PACS04rescan_06P1351;0.5922098637368779;0.5575668785842729;0.4403928955457815;0.4588070977716757;0.031823172799165286;0.03267874472990377;0.9191297658680015;0.9119115565464619
CF_PACS04rescan_06P1352;0.6101000966245246;0.5628551886709395;0.4410402626030075;0.4804650357884913;0.029532953120735533;0.020694920203604823;0.8530875277327793;0.8425562249084378
CF_PACS04rescan_06P1353;0.6311819863999656;0.5693819289274665;0.4381165480960668;0.47999988362266527;0.03236255403153468;0.022654407825122465;0.8365995079924373;0.8378307018627535
CF_PACS04rescan_06P1359;0.650203776440567;0.5873590721258286;0.4212694420413719;0.4755708155496296;0.027492164735481186;0.02527209039532042;0.8366443695865593;0.800599079453991
CF_PACS04rescan_06P1361;0.6513347903036611;0.5841853408752974;0.4273382837798209;0.479872822288858;0.031097845712289147;0.02238915302499463;0.8212474366202419;0.7993903002536017
CF_PACS04rescan_06P1369;0.6567561904263691;0.5793759096104837;0.4055603259138267;0.46088606601664;0.02725136463532037;0.02630144630506852;0.8647717619428343;0.8760402937924745
CF_PACS04rescan_06P1371;0.6163253487316087;0.5618110983288241;0.43607555938601955;0.46861822224776567;0.029757841087964722;0.024648317567105425;0.8761486246428137;0.8803389731084327
CF_PACS04rescan_06P1372;0.6449258832239324;0.576246034510808;0.4106183746416176;0.45607631275228233;0.026924256485512627;0.029782872151803228;0.8519731219113098;0.8433105689791761
CF_PACS04rescan_06P1374;0.6491046588609855;0.5765557238046001;0.4248693693651809;0.473762524919662;0.029728592307588595;0.02369190698236376;0.8507294231470186;0.8400053674906273
CF_PACS04rescan_06P1375;0.5891152207508097;0.5507715792577541;0.452156374807315;0.477195325394323;0.027082170487400543;0.02084010551388013;0.8915993120757038;0.8851483187749128
CF_PACS04rescan_06P150;0.5808956011802279;0.5666055645671257;0.43299555720730776;0.45894136523296347;0.024628493796297772;0.031481174903120086;0.9300158853834545;0.907781247343026
CF_PACS04rescan_06P151;0.5999142472377311;0.5662995401350052;0.43630108328152856;0.4724349037751009;0.027410142985720948;0.026347906759311663;0.9063451179389134;0.8754396684690814
CF_PACS04rescan_06P153;0.5553835227272728;0.5599163831263213;0.46005467098308667;0.4817606203752643;0.0271168669686509;0.022915402950746566;0.9211402451109937;0.8747044298361523
CF_PACS04rescan_06P154;0.5617933689557986;0.5574193477814794;0.46010144330581304;0.4888353520905755;0.02482382493297213;0.016348625527886913;0.9013050443281673;0.8060669086761297
CF_PACS04rescan_06P156;0.5911327196904699;0.5673542477890707;0.44920689100448785;0.4834510295670539;0.027808896541091935;0.021798615823199908;0.9061301725844773;0.8495501315832893
CF_PACS04rescan_06P157;0.597063292567306;0.5721603704958546;0.45242474169494806;0.48840643435108416;0.03152739410845253;0.022550309017170277;0.8845759355639577;0.8446345649029701
CF_PACS04rescan_06P158;0.5966895459625396;0.5765013598489135;0.4438954454787234;0.479916941347895;0.025166325636069773;0.024955145100653577;0.8847443165742417;0.8257323555624717
CF_PACS04rescan_06P193;0.5649305171294745;0.5556551362252345;0.46033663552533977;0.4726057300888926;0.03425488026547396;0.028227027671077896;0.9309780243527469;0.9255282298346573
CF_PACS04rescan_06P197;0.5745297803005833;0.569938078397835;0.4643644536449769;0.4854260797779148;0.029282836101598594;0.021748741197096938;0.8952180018450004;0.8191813973063973
CF_PACS04rescan_06P199;0.5442803397928105;0.5574750597868051;0.4734564682352437;0.48774182824296497;0.025105282502707833;0.018131615842296885;0.9177208224305079;0.8308678872469114
CF_PACS04rescan_06P200;0.5354214747259777;0.5522740105186683;0.47315267492616403;0.48682587635826646;0.02702890167535161;0.015578923836021897;0.8876770509231474;0.7915842633576031
CF_PACS04rescan_06P203;0.5632359184680765;0.5500856567268438;0.4538946426181234;0.47245815329691476;0.02588657751378246;0.02633679246602488;0.9384927056493442;0.9196552189298621
CF_PACS04rescan_06P204;0.556025999551934;0.5545047133766812;0.46344576881529953;0.4850343452157664;0.02411599290149668;0.01855333071093142;0.9230168736801156;0.8571957796696121
CF_PACS04rescan_06P207;0.5771678901029172;0.5611512025306289;0.4622768849195725;0.4846626056882925;0.028595213860661467;0.021744892154351093;0.8970579130343985;0.8494547581819739
CF_PACS04rescan_06P210;0.5885046873240825;0.5646793989951587;0.4541554372607521;0.4778191379569166;0.03282267344227909;0.025369954683629813;0.8978865114604443;0.8715699002664565
CF_PACS04rescan_06P212;0.5627007655983589;0.5594855189018543;0.4684428365435848;0.49363132226395995;0.0313928342333027;0.015582652632639332;0.9075718976449275;0.8133602574861466
CF_PACS04rescan_06P213;0.5980685862486749;0.5742904059944344;0.43841348451934725;0.46653886905099956;0.025923457846900793;0.027744231396654457;0.9061820414252991;0.8655395600247994
CF_PACS04rescan_06P215;0.5812450768566648;0.5700835877420962;0.4464051874910994;0.4670297276268632;0.029875144426111683;0.03253222793003981;0.9278221756918732;0.9147005616277414
CF_PACS04rescan_06P217;0.5577712426810044;0.5552564925296982;0.4643333666148238;0.48725036682946743;0.027321525876981934;0.018065947506989113;0.9168668321064632;0.8423183094527643
CF_PACS04rescan_06P223;0.5771417869790247;0.569927501340745;0.45826136361217995;0.4873816340276832;0.027365646840310884;0.018852013588211446;0.8813271726453964;0.7733847613686666
CF_PACS04rescan_06P232;0.5611708626908134;0.559368043263352;0.4656671179172255;0.4897742904899022;0.031115157854748887;0.01907809791071402;0.910407478330112;0.8534682452321316
CF_PACS04rescan_06P237;0.5570221991593394;0.5553458906398526;0.4586088347344344;0.4750327222700808;0.02824475828685688;0.025847091964895735;0.9367607087690114;0.9029121427934886
CF_PACS04rescan_06P241;0.5489518336157901;0.5553908336329088;0.46706751824557197;0.4791637244076965;0.026837288598692995;0.021899744788011134;0.9339083933910801;0.8859469865561946
CF_PACS04rescan_06P242;0.5485757055284259;0.5527948873940307;0.47422807863845917;0.48572287303629175;0.03284943368421987;0.019435123096206684;0.9216350841472207;0.8777373110033211
CF_PACS04rescan_06P257;0.5580232968690158;0.5556824642139028;0.46411677009527;0.48024699438672924;0.03018583533682617;0.02295238154457703;0.9229820201790502;0.8872758880697051
CF_PACS04rescan_06P265;0.5847267252604167;0.5677071533203125;0.4351645100911458;0.45706160481770836;0.025966484069824217;0.033365669250488283;0.9349576009114583;0.919654541015625
CF_PACS04rescan_06P266;0.5585038722929091;0.5567690499279794;0.46778474007821186;0.4805514710527646;0.027330383714139733;0.02154215264462562;0.8904142488691499;0.8235287498104721
CF_PACS04rescan_06P267;0.5477090168854033;0.5554692736050536;0.465728290865577;0.47739940843569945;0.025017546630546776;0.025047480525799505;0.9301867222511203;0.8905668563940461
CF_PACS04rescan_06P276;0.616953232479364;0.5786507115633799;0.4343377633994273;0.46569327439131686;0.02651686774576781;0.02694495547479884;0.8979208491969541;0.8788888158473573
CF_PACS04rescan_06P277;0.5619917986287332;0.5594436910593158;0.4607647000963791;0.4802585879550556;0.025920941637475905;0.02120369727458429;0.9178622869595452;0.8630037979760394
CF_PACS04rescan_06P281;0.593242591430961;0.5705610363442822;0.43858603967077253;0.4678197410564933;0.0238887406323658;0.029676375191867208;0.8892218151231752;0.8563124310941301
CF_PACS04rescan_06P282;0.5478781475635667;0.5474122342033442;0.46200478234255166;0.47403300542389276;0.026050334364527913;0.027590804692088286;0.9531090759517723;0.936030736651869
CF_PACS04rescan_06P284;0.5603570791391226;0.5525443443885216;0.4576036013089694;0.4730148608867939;0.026211784436152533;0.02687060466179481;0.9310375507061298;0.9143034714918871
CF_PACS04rescan_06P285;0.5829974427441337;0.5547307844720313;0.44598338616970845;0.4739333965394643;0.026546794912153355;0.0253068192023806;0.9167783575788101;0.9038069966224224
CF_PACS04rescan_06P287;0.5553635410624517;0.5520942469668407;0.45868721450841066;0.47345800554669376;0.022722699489136213;0.024495442708333332;0.9462989565206883;0.9258032283207657
CF_PACS04rescan_06P296;0.5936367051621683;0.5835647248816349;0.4495020500012078;0.48072292423223717;0.024281508404703;0.01917759090070717;0.8581697719055977;0.7479519488976746
CF_PACS04rescan_06P303;0.578822742590257;0.558217397007528;0.454988289871709;0.4750242947442062;0.027867254202775204;0.02378580597659945;0.9022262022357324;0.878866913452822
CF_PACS04rescan_06P315;0.5695999342328582;0.5675267444204005;0.4475096993274779;0.4619391229633401;0.025033782731086644;0.02979085369330236;0.9041656059063137;0.8655788569246435
CF_PACS04rescan_06P318;0.5561871703620672;0.5558617338955266;0.46342567919992744;0.47822400274401305;0.028568426800940804;0.02310291079102575;0.9217897557925565;0.8879042721724031
CF_PACS04rescan_06P319;0.5416824619282593;0.5519072570706387;0.4746259128276755;0.48929330464158677;0.02757604653865532;0.018120261563113183;0.9125871596379137;0.8271758495157362
CF_PACS04rescan_06P320;0.5532788592166883;0.5652871954339951;0.46356379502680256;0.4811697626428487;0.024070542000241148;0.023636689397324717;0.9135571335083353;0.8612611071328641
CF_PACS04rescan_06P325;0.5671520178718441;0.5619375921892151;0.4530647018214874;0.47087678375411635;0.02623446785919491;0.024527429775401344;0.9117349367110318;0.875477025590011
CF_PACS04rescan_06P326;0.5412262424333367;0.5420883671332244;0.47271965472708927;0.48310685557251226;0.02417013388923299;0.018711565560986666;0.9348579534570393;0.8961666030790253
CF_PACS04rescan_06P330;0.5529045040794774;0.5536399894615357;0.4586729068448774;0.4700369514651362;0.0264183815749824;0.026581602533074736;0.933385570770355;0.9090188533794382
CF_PACS04rescan_06P331;0.5616691265501604;0.5703642764504154;0.45846636948831854;0.4731167350485357;0.02550540985579395;0.026983742495828963;0.9077946172414857;0.8443445655694719
CF_PACS04rescan_06P369;0.5662666876674748;0.5627084712342095;0.45366169193409467;0.47724981333538025;0.025452528526789985;0.02259387217934557;0.8992522574207286;0.831536177547212
CF_PACS04rescan_06P376;0.5600996791111512;0.5611752695097139;0.45234806364244223;0.4684132410491599;0.02728120058219431;0.026098001469586834;0.932493546842183;0.9009064674127067
CF_PACS04rescan_06P381;0.5368726711503499;0.5677524403342824;0.47748720606647915;0.49002343187217;0.025519916438114236;0.014523281093224736;0.88397752780684;0.7148292114391809
CF_PACS04rescan_06P388;0.5634365826969036;0.5659378165913341;0.45665702280756443;0.4784034380195345;0.026721686080209632;0.018865785416423135;0.895018557122818;0.821825481868246
CF_PACS04rescan_06P392;0.5454469835382022;0.5544173692835865;0.4721687999214351;0.47521699328720374;0.02594638897889694;0.02582173324371174;0.9246316120327026;0.8845888412293768
CF_PACS04rescan_06P393;0.5444903498621677;0.5514478874500434;0.4767238340686393;0.48222123015275903;0.03018964641083187;0.022308614110726238;0.9232870845471398;0.8877517394549307
CF_PACS04rescan_06P398;0.5510283722274605;0.5531289403922713;0.46533904678520116;0.47753005922982517;0.026777015335258395;0.01941041471400937;0.9298062379332794;0.8923822746423012
CF_PACS04rescan_07P0004;0.6540830114174898;0.5863720961320213;0.4318434787488776;0.49138358728050485;0.0322305937554562;0.023129249016324953;0.8503861041479597;0.8062487528684027
CF_PACS04rescan_07P0008;0.629756582783224;0.5682210627445845;0.43330562198592776;0.4815948580421377;0.030679066272222607;0.02393501927724647;0.8706262754219701;0.8632014975245079
CF_PACS04rescan_07P0010;0.645998778497163;0.5826984382311652;0.4497644962637459;0.4930303963646467;0.03884423933801218;0.024299068209943115;0.8554160261354995;0.8442164034167349
CF_PACS04rescan_07P0013;0.624171876486868;0.5632008104421747;0.41537270947987376;0.4680196380566834;0.025090597111932414;0.02783927779538615;0.8744505403278247;0.8748504458621456
CF_PACS04rescan_07P0014;0.610428278719946;0.554889760564892;0.4407248604636899;0.48318683298577036;0.029190770262473933;0.02177062778641361;0.8705741305814524;0.883597487579735
CF_PACS04rescan_07P0016;0.6151343919350143;0.5644776615264466;0.4425305565041652;0.48557750848150305;0.03411290911268223;0.022939435302122054;0.8906375962916517;0.8890252709602293
CF_PACS04rescan_07P0017;0.6074287168019016;0.5593030982471583;0.43738861127618317;0.48893991306164214;0.029967766473523064;0.02073981416269749;0.8586552145142264;0.8380961583142694
CF_PACS04rescan_07P0018;0.6408713024809161;0.5801709208015268;0.4360972686068702;0.4847896290553435;0.03338550736521947;0.02640277984852099;0.8403500119274809;0.8444336235687023
